1403636859.701667 0.015843 -0.071165 0.232660 0.814414 0.044965 0.576980 -0.042456
1403636859.801666 0.020280 -0.072387 0.276314 0.807633 0.046500 0.586725 -0.036332
1403636859.901666 0.021641 -0.072988 0.315326 0.802908 0.049597 0.593149 -0.032458
1403636860.001667 0.027449 -0.077872 0.346797 0.801361 0.057826 0.593816 -0.043131
1403636860.101666 0.032069 -0.083411 0.356798 0.802972 0.060499 0.590851 -0.049713
1403636860.201667 0.028611 -0.087888 0.340120 0.807186 0.051013 0.586699 -0.040403
1403636860.301666 0.024949 -0.089974 0.293531 0.815289 0.042669 0.576292 -0.037018
1403636860.401666 0.020851 -0.092337 0.234870 0.827153 0.035699 0.559811 -0.033992
1403636860.501667 0.016105 -0.093852 0.177402 0.839972 0.031463 0.540541 -0.035657
1403636860.601666 0.010297 -0.095277 0.132396 0.850235 0.026735 0.524508 -0.035746
1403636860.701667 0.003697 -0.096554 0.103459 0.854990 0.025905 0.516816 -0.034969
1403636860.801666 -0.002780 -0.098025 0.096706 0.857435 0.031216 0.512813 -0.029236
1403636860.901666 -0.005048 -0.098645 0.116324 0.858136 0.039484 0.511113 -0.028427
1403636861.001667 -0.003645 -0.099105 0.160298 0.856379 0.045782 0.513429 -0.030167
1403636861.101666 0.001137 -0.099914 0.218561 0.849060 0.047769 0.525118 -0.032659
1403636861.201667 0.007536 -0.101136 0.281378 0.837303 0.047987 0.543623 -0.033089
1403636861.301666 0.012833 -0.102915 0.343947 0.823750 0.046629 0.564037 -0.033519
1403636861.401666 0.016723 -0.105485 0.395384 0.812763 0.042553 0.580031 -0.034205
1403636861.501667 0.019640 -0.108026 0.420429 0.805771 0.039509 0.589987 -0.032978
1403636861.601666 0.021302 -0.110312 0.411427 0.806540 0.038092 0.589171 -0.030331
1403636861.701667 0.021385 -0.111104 0.373163 0.812933 0.038621 0.580234 -0.031254
1403636861.801666 0.019455 -0.110569 0.319554 0.819692 0.040949 0.570541 -0.030181
1403636861.901666 0.015326 -0.108036 0.261708 0.827356 0.042575 0.559072 -0.033282
1403636862.001667 0.010015 -0.104274 0.203098 0.838829 0.041886 0.541521 -0.036956
1403636862.101666 0.004428 -0.099557 0.150295 0.847881 0.040083 0.527060 -0.041218
1403636862.201667 0.000221 -0.096446 0.112156 0.852486 0.041185 0.519221 -0.044515
1403636862.301666 -0.003101 -0.096550 0.099718 0.856016 0.046940 0.513291 -0.039579
1403636862.401666 -0.003048 -0.097190 0.119813 0.858986 0.050495 0.508036 -0.038637
1403636862.501667 -0.000644 -0.098267 0.167239 0.856844 0.051443 0.511588 -0.038071
1403636862.601666 0.006234 -0.101674 0.229275 0.850969 0.049290 0.522223 -0.026552
1403636862.701667 0.013256 -0.103554 0.297461 0.843271 0.046875 0.535124 -0.018417
1403636862.801666 0.019124 -0.103169 0.365897 0.838360 0.040064 0.543265 -0.020239
1403636862.901666 0.022452 -0.102485 0.430063 0.835052 0.030762 0.548859 -0.022273
1403636863.001667 0.021760 -0.101767 0.474166 0.829385 0.026673 0.557427 -0.026170
1403636863.101666 0.021061 -0.103407 0.483065 0.823104 0.031163 0.566676 -0.020182
1403636863.201667 0.019960 -0.104842 0.457497 0.820289 0.036545 0.570656 -0.011942
1403636863.301666 0.019097 -0.104733 0.406000 0.821546 0.039882 0.568715 -0.005956
1403636863.401666 0.018006 -0.105548 0.342308 0.823809 0.039699 0.565476 -0.000697
1403636863.501667 0.015175 -0.105869 0.273431 0.828628 0.035283 0.558685 -0.001682
1403636863.601666 0.009320 -0.105328 0.205513 0.836506 0.032488 0.546814 -0.014000
1403636863.701667 0.002615 -0.105386 0.147069 0.844950 0.030161 0.533433 -0.024487
1403636863.801666 -0.001631 -0.105981 0.108868 0.852824 0.027386 0.520664 -0.029157
1403636863.901666 -0.004753 -0.107163 0.103645 0.858449 0.029398 0.511137 -0.030665
1403636864.001667 -0.005379 -0.108865 0.135564 0.859401 0.032270 0.509211 -0.033066
1403636864.101666 -0.003740 -0.109580 0.194910 0.855780 0.037426 0.515025 -0.031443
1403636864.201667 0.000397 -0.110515 0.267622 0.851165 0.039117 0.522944 -0.022741
1403636864.301666 0.004943 -0.108720 0.337816 0.848158 0.038904 0.527881 -0.021357
1403636864.401666 0.008608 -0.105835 0.399521 0.844269 0.035941 0.534236 -0.022594
1403636864.501667 0.012373 -0.103562 0.451027 0.834534 0.028077 0.549716 -0.024013
1403636864.601666 0.015792 -0.100593 0.479965 0.823032 0.022467 0.566826 -0.028665
1403636864.701667 0.017192 -0.100144 0.476387 0.817634 0.025698 0.574693 -0.023262
1403636864.801666 0.017302 -0.100634 0.441803 0.820411 0.030725 0.570686 -0.017326
1403636864.901666 0.016753 -0.100328 0.387095 0.825780 0.031616 0.562871 -0.016246
1403636865.001667 0.016226 -0.101288 0.325651 0.831913 0.031093 0.553944 -0.009993
1403636865.101666 0.015441 -0.101904 0.263713 0.839002 0.030672 0.543174 -0.009825
1403636865.201667 0.014214 -0.100975 0.208507 0.844426 0.022044 0.534632 -0.025062
1403636865.301666 0.012415 -0.099981 0.165972 0.846814 0.016889 0.530139 -0.039652
1403636865.401666 0.011688 -0.099686 0.139369 0.847940 0.016842 0.528364 -0.039304
1403636865.501667 0.011732 -0.099814 0.133599 0.852503 0.022927 0.521250 -0.031795
1403636865.601666 0.012549 -0.098791 0.156073 0.857977 0.028683 0.512093 -0.028528
1403636865.701667 0.012915 -0.094492 0.203146 0.857444 0.031889 0.512528 -0.033002
1403636865.801666 0.015133 -0.090345 0.264774 0.850882 0.031856 0.523113 -0.036586
1403636865.901666 0.019047 -0.088262 0.332899 0.841117 0.029278 0.538618 -0.039448
1403636866.001667 0.021997 -0.086904 0.401540 0.827290 0.025702 0.559543 -0.042922
1403636866.101666 0.022853 -0.086191 0.463360 0.811672 0.021558 0.582279 -0.040927
1403636866.201667 0.021026 -0.086334 0.506425 0.801565 0.022249 0.596346 -0.037006
1403636866.301666 0.019238 -0.086449 0.518694 0.800883 0.023918 0.597555 -0.030711
1403636866.401666 0.018718 -0.086979 0.499761 0.806979 0.025385 0.589596 -0.022735
1403636866.501667 0.019063 -0.088163 0.456038 0.813616 0.027103 0.580431 -0.019848
1403636866.601666 0.018925 -0.091109 0.400054 0.820029 0.027421 0.571415 -0.016919
1403636866.701667 0.017673 -0.096648 0.347600 0.827192 0.027504 0.561112 -0.012216
1403636866.801666 0.012307 -0.101316 0.305997 0.832920 0.031344 0.552289 -0.015440
1403636866.901666 0.005757 -0.103243 0.271126 0.839389 0.034235 0.541722 -0.028138
1403636867.001667 -0.002187 -0.104464 0.243644 0.847865 0.033678 0.527862 -0.036770
1403636867.101666 -0.009141 -0.104739 0.226964 0.854053 0.033434 0.517787 -0.037049
1403636867.201667 -0.018819 -0.104610 0.219961 0.857215 0.035727 0.511847 -0.043799
1403636867.301666 -0.029558 -0.103607 0.218945 0.859334 0.042653 0.506821 -0.053471
1403636867.401666 -0.037601 -0.104061 0.222735 0.862721 0.045710 0.500678 -0.054260
1403636867.501667 -0.045464 -0.103991 0.228649 0.869312 0.046594 0.489513 -0.050035
1403636867.601666 -0.054973 -0.105052 0.230331 0.884252 0.050880 0.462091 -0.044527
1403636867.701667 -0.066412 -0.106437 0.226446 0.907801 0.051589 0.413969 -0.043197
1403636867.801666 -0.078078 -0.109000 0.220823 0.931462 0.050066 0.358250 -0.039092
1403636867.901666 -0.084050 -0.110680 0.218965 0.944147 0.044473 0.324555 -0.035664
1403636868.001667 -0.083690 -0.109769 0.223098 0.944929 0.039430 0.322959 -0.035396
1403636868.101666 -0.083050 -0.108420 0.228957 0.939784 0.038238 0.337690 -0.036196
1403636868.201667 -0.085507 -0.107182 0.232143 0.935840 0.038202 0.348234 -0.038435
1403636868.301666 -0.091040 -0.105222 0.232903 0.935667 0.036547 0.348654 -0.040407
1403636868.401666 -0.098797 -0.100789 0.232939 0.936845 0.033200 0.345622 -0.041996
1403636868.501667 -0.106666 -0.094411 0.234605 0.934447 0.030550 0.352531 -0.039962
1403636868.601666 -0.113641 -0.088700 0.239644 0.930928 0.025949 0.362468 -0.036271
1403636868.701667 -0.121007 -0.084823 0.244192 0.931102 0.023738 0.362320 -0.034786
1403636868.801666 -0.129204 -0.080925 0.245180 0.933752 0.028702 0.355114 -0.034315
1403636868.901666 -0.134245 -0.077370 0.245941 0.934519 0.033314 0.353041 -0.030432
1403636869.001667 -0.135833 -0.072476 0.247317 0.932167 0.035203 0.358833 -0.032623
1403636869.101666 -0.136041 -0.068783 0.248369 0.930215 0.036606 0.363147 -0.038532
1403636869.201667 -0.136634 -0.065664 0.247247 0.929715 0.038952 0.363849 -0.041563
1403636869.301666 -0.135778 -0.064329 0.245553 0.929814 0.040871 0.363387 -0.041541
1403636869.401666 -0.134255 -0.063635 0.244272 0.929606 0.041709 0.363683 -0.042746
1403636869.501667 -0.132558 -0.065355 0.243489 0.929551 0.041611 0.363812 -0.042951
1403636869.601666 -0.129677 -0.073733 0.242690 0.929712 0.040745 0.363568 -0.042348
1403636869.701667 -0.124534 -0.091786 0.241811 0.931246 0.039641 0.359969 -0.040385
1403636869.801666 -0.115871 -0.118753 0.241443 0.932332 0.036068 0.357808 -0.037811
1403636869.901666 -0.102591 -0.153603 0.242537 0.930860 0.028991 0.362600 -0.034363
1403636870.001667 -0.086916 -0.194610 0.243115 0.929037 0.021169 0.368052 -0.031308
1403636870.101666 -0.070127 -0.240331 0.242465 0.929975 0.012408 0.366384 -0.027464
1403636870.201667 -0.052642 -0.289228 0.242848 0.932299 0.007679 0.361029 -0.020455
1403636870.301666 -0.034864 -0.337978 0.244128 0.931963 0.003542 0.362086 -0.018051
1403636870.401666 -0.017878 -0.386427 0.244853 0.929173 -0.001117 0.369408 -0.013216
1403636870.501667 -0.003542 -0.429996 0.241925 0.928640 -0.006332 0.370763 -0.011070
1403636870.601666 0.006802 -0.465997 0.236914 0.931476 -0.013090 0.363471 -0.008395
1403636870.701667 0.015920 -0.495093 0.232750 0.932511 -0.017125 0.360731 -0.001544
1403636870.801666 0.024129 -0.513140 0.228796 0.929190 -0.021628 0.368941 -0.004472
1403636870.901666 0.028523 -0.524637 0.223750 0.925206 -0.023013 0.378677 -0.008276
1403636871.001667 0.030077 -0.529041 0.218550 0.923217 -0.024710 0.383231 -0.013892
1403636871.101666 0.029460 -0.528616 0.212912 0.925999 -0.028376 0.376131 -0.015698
1403636871.201667 0.027545 -0.524856 0.212104 0.929852 -0.030818 0.366532 -0.008942
1403636871.301666 0.024883 -0.513380 0.215640 0.929763 -0.032064 0.366668 -0.008246
1403636871.401666 0.019846 -0.493206 0.219431 0.929312 -0.027795 0.368168 -0.007693
1403636871.501667 0.013080 -0.462597 0.222417 0.928971 -0.023573 0.369271 -0.009805
1403636871.601666 0.004123 -0.422807 0.225368 0.929499 -0.021273 0.367990 -0.012722
1403636871.701667 -0.006976 -0.374954 0.229556 0.930423 -0.018432 0.365442 -0.020600
1403636871.801666 -0.017934 -0.322232 0.233210 0.930620 -0.013950 0.364615 -0.028415
1403636871.901666 -0.028051 -0.267391 0.234414 0.929990 -0.006899 0.366141 -0.031794
1403636872.001667 -0.036573 -0.209074 0.234436 0.927604 -0.001199 0.371379 -0.040347
1403636872.101666 -0.044151 -0.151034 0.232617 0.924887 0.005408 0.376921 -0.049865
1403636872.201667 -0.052342 -0.098121 0.229444 0.924318 0.011877 0.377601 -0.053967
1403636872.301666 -0.061737 -0.050881 0.224774 0.926424 0.019779 0.371328 -0.058838
1403636872.401666 -0.070007 -0.012781 0.219990 0.928844 0.027576 0.364064 -0.062820
1403636872.501667 -0.074125 0.011950 0.217368 0.929504 0.032095 0.361599 -0.065098
1403636872.601666 -0.075754 0.021212 0.217831 0.928158 0.036705 0.364369 -0.066415
1403636872.701667 -0.075737 0.018298 0.220062 0.926337 0.039494 0.368894 -0.065242
1403636872.801666 -0.073530 0.005205 0.221574 0.926439 0.038949 0.369402 -0.061123
1403636872.901666 -0.067484 -0.020396 0.221199 0.927629 0.033870 0.367275 -0.058871
1403636873.001667 -0.057629 -0.059652 0.219268 0.928410 0.028023 0.366617 -0.053486
1403636873.101666 -0.045366 -0.108365 0.216992 0.928535 0.022435 0.367406 -0.048286
1403636873.201667 -0.031190 -0.163546 0.215403 0.929454 0.014932 0.365953 -0.044393
1403636873.301666 -0.016264 -0.222774 0.214452 0.930247 0.006262 0.364698 -0.039952
1403636873.401666 -0.002672 -0.282534 0.213216 0.930781 -0.000929 0.363836 -0.035616
1403636873.501667 0.008212 -0.339868 0.210394 0.931605 -0.007296 0.361966 -0.032248
1403636873.601666 0.016263 -0.392302 0.205893 0.933301 -0.014571 0.357940 -0.024817
1403636873.701667 0.021532 -0.436129 0.200393 0.934692 -0.020739 0.354338 -0.019101
1403636873.801666 0.024098 -0.468043 0.195392 0.935783 -0.022131 0.351397 -0.018450
1403636873.901666 0.024212 -0.486397 0.192127 0.935708 -0.024505 0.351442 -0.018392
1403636874.001667 0.025189 -0.492630 0.188811 0.935061 -0.027390 0.353032 -0.016686
1403636874.101666 0.025862 -0.490515 0.187041 0.935063 -0.028305 0.352983 -0.016090
1403636874.201667 0.025313 -0.480999 0.187645 0.935691 -0.027130 0.351375 -0.016785
1403636874.301666 0.022844 -0.460819 0.189577 0.936605 -0.022365 0.349198 -0.018215
1403636874.401666 0.019471 -0.426615 0.190758 0.937257 -0.016681 0.347416 -0.023942
1403636874.501667 0.015023 -0.381271 0.192509 0.936569 -0.011266 0.349068 -0.029382
1403636874.601666 0.008775 -0.328826 0.194899 0.934974 -0.005500 0.353199 -0.032308
1403636874.701667 0.000188 -0.269553 0.195253 0.933783 0.001829 0.355745 -0.038613
1403636874.801666 -0.007638 -0.209958 0.192726 0.933346 0.008224 0.356113 -0.044498
1403636874.901666 -0.015364 -0.154163 0.188421 0.933769 0.012283 0.353681 -0.053238
1403636875.001667 -0.020024 -0.108909 0.184863 0.933083 0.015902 0.354474 -0.058740
1403636875.101666 -0.020292 -0.074694 0.182603 0.928396 0.010845 0.367053 -0.056877
1403636875.201667 -0.021648 -0.048617 0.180259 0.921544 -0.005685 0.385152 -0.048817
1403636875.301666 -0.026790 -0.027736 0.176586 0.916956 -0.029926 0.395675 -0.041688
1403636875.401666 -0.039000 -0.010411 0.172903 0.915651 -0.056860 0.395810 -0.041042
1403636875.501667 -0.062233 -0.000182 0.170455 0.916505 -0.076714 0.390092 -0.044289
1403636875.601666 -0.095554 -0.001637 0.168869 0.917705 -0.091039 0.383750 -0.047600
1403636875.701667 -0.132936 -0.015808 0.168719 0.917195 -0.103638 0.382193 -0.044061
1403636875.801666 -0.170320 -0.040752 0.168018 0.915288 -0.118600 0.383463 -0.033746
1403636875.901666 -0.206866 -0.071930 0.167291 0.914630 -0.136478 0.379955 -0.021455
1403636876.001667 -0.239366 -0.110139 0.169345 0.912154 -0.158711 0.377812 -0.006558
1403636876.101666 -0.262626 -0.156579 0.174548 0.906387 -0.180741 0.381566 0.014254
1403636876.201667 -0.272518 -0.205935 0.179042 0.899769 -0.200806 0.386112 0.031787
1403636876.301666 -0.266780 -0.257333 0.179525 0.896528 -0.216802 0.383949 0.042637
1403636876.401666 -0.247957 -0.311078 0.178403 0.895782 -0.229383 0.377227 0.051544
1403636876.501667 -0.213551 -0.365231 0.176674 0.894582 -0.234096 0.375374 0.063372
1403636876.601666 -0.166757 -0.413498 0.177558 0.891691 -0.228367 0.383925 0.073061
1403636876.701667 -0.110457 -0.450539 0.180549 0.889899 -0.215110 0.395203 0.074978
1403636876.801666 -0.051159 -0.469536 0.184487 0.891132 -0.194690 0.403755 0.070444
1403636876.901666 0.008003 -0.467829 0.186942 0.893532 -0.167887 0.411782 0.062055
1403636877.001667 0.064701 -0.444287 0.186236 0.895078 -0.137112 0.421782 0.046210
1403636877.101666 0.112640 -0.400895 0.185384 0.897396 -0.100537 0.428880 0.025208
1403636877.201667 0.151814 -0.342893 0.184903 0.899949 -0.060492 0.431779 0.000302
1403636877.301666 0.175556 -0.274450 0.185304 0.901278 -0.023763 0.431918 -0.024084
1403636877.401666 0.181437 -0.201606 0.186217 0.901812 0.012541 0.429548 -0.045448
1403636877.501667 0.171575 -0.132116 0.184924 0.902683 0.042920 0.423084 -0.065732
1403636877.601666 0.144791 -0.071627 0.181391 0.905257 0.062518 0.411885 -0.083382
1403636877.701667 0.105664 -0.024759 0.177359 0.908445 0.073113 0.399980 -0.096947
1403636877.801666 0.057935 0.006626 0.174529 0.912136 0.073367 0.389734 -0.103595
1403636877.901666 0.006322 0.023213 0.170551 0.916783 0.064482 0.380675 -0.102166
1403636878.001667 -0.046326 0.024334 0.165996 0.921961 0.050325 0.372525 -0.093168
1403636878.101666 -0.095326 0.010512 0.160586 0.925366 0.030255 0.369617 -0.078515
1403636878.201667 -0.136368 -0.016959 0.154791 0.926104 0.005099 0.371951 -0.062909
1403636878.301666 -0.171414 -0.058547 0.149823 0.925059 -0.021367 0.375799 -0.050831
1403636878.401666 -0.195720 -0.110391 0.145830 0.923140 -0.049479 0.379153 -0.040085
1403636878.501667 -0.208737 -0.170267 0.145359 0.921243 -0.075107 0.380873 -0.024625
1403636878.601666 -0.206950 -0.233340 0.149232 0.918632 -0.098250 0.382643 -0.006782
1403636878.701667 -0.190858 -0.295688 0.156389 0.915144 -0.115866 0.385931 0.011958
1403636878.801666 -0.164732 -0.353584 0.164888 0.910811 -0.127221 0.391778 0.027336
1403636878.901666 -0.129104 -0.403091 0.171085 0.908386 -0.133808 0.394675 0.034086
1403636879.001667 -0.088161 -0.442690 0.174405 0.908705 -0.136187 0.393050 0.034922
1403636879.101666 -0.043257 -0.469584 0.178881 0.907579 -0.136405 0.395721 0.033140
1403636879.201667 0.005889 -0.483070 0.186164 0.902693 -0.131842 0.408491 0.029974
1403636879.301666 0.052706 -0.480255 0.194270 0.897968 -0.120863 0.422261 0.027219
1403636879.401666 0.093456 -0.461254 0.201425 0.895668 -0.101087 0.432606 0.020290
1403636879.501667 0.125273 -0.425990 0.207113 0.895737 -0.074003 0.438332 0.006667
1403636879.601666 0.144719 -0.379085 0.212173 0.897515 -0.046796 0.438391 -0.009540
1403636879.701667 0.150958 -0.323056 0.218095 0.898554 -0.025791 0.437135 -0.029125
1403636879.801666 0.143291 -0.263410 0.223150 0.900412 -0.007422 0.432441 -0.046885
1403636879.901666 0.122223 -0.208451 0.225009 0.903799 0.006694 0.423891 -0.058476
1403636880.001667 0.088177 -0.165629 0.226581 0.907559 0.015143 0.414550 -0.065232
1403636880.101666 0.046164 -0.142304 0.228431 0.910201 0.019419 0.408153 -0.067595
1403636880.201667 0.000789 -0.140861 0.230565 0.910934 0.015136 0.407478 -0.062708
1403636880.301666 -0.044731 -0.158243 0.232471 0.909721 -0.001049 0.412259 -0.049493
1403636880.401666 -0.089913 -0.183956 0.236098 0.907525 -0.022762 0.418255 -0.030717
1403636880.501667 -0.136872 -0.207172 0.244202 0.905042 -0.044471 0.422847 -0.011026
1403636880.601666 -0.183916 -0.218153 0.253245 0.904460 -0.062620 0.421908 0.004975
1403636880.701667 -0.229032 -0.213064 0.260343 0.907084 -0.074063 0.414207 0.012083
1403636880.801666 -0.267097 -0.192666 0.265089 0.910227 -0.078920 0.406373 0.010918
1403636880.901666 -0.292927 -0.161483 0.267527 0.911239 -0.074505 0.405076 0.002285
1403636881.001667 -0.303436 -0.125004 0.269319 0.908519 -0.063547 0.412932 -0.006465
1403636881.101666 -0.299470 -0.087323 0.271685 0.903803 -0.046770 0.425139 -0.014472
1403636881.201667 -0.283987 -0.050133 0.273494 0.900088 -0.025910 0.433914 -0.029799
1403636881.301666 -0.258004 -0.019581 0.276229 0.897691 -0.002898 0.438168 -0.046388
1403636881.401666 -0.221799 -0.001490 0.279261 0.896016 0.016956 0.440306 -0.054763
1403636881.501667 -0.175463 0.001332 0.281210 0.893446 0.032329 0.444634 -0.054859
1403636881.601666 -0.123665 -0.011035 0.281800 0.889928 0.044844 0.450984 -0.051294
1403636881.701667 -0.070349 -0.037673 0.279761 0.887880 0.056043 0.454192 -0.047315
1403636881.801666 -0.018189 -0.075565 0.274307 0.888738 0.059783 0.452623 -0.041269
1403636881.901666 0.026647 -0.119765 0.266419 0.890661 0.051833 0.450230 -0.036452
1403636882.001667 0.059408 -0.168326 0.257426 0.892285 0.039435 0.448490 -0.033601
1403636882.101666 0.077901 -0.217405 0.246151 0.892192 0.027136 0.449844 -0.029946
1403636882.201667 0.081088 -0.260635 0.231626 0.890983 0.016999 0.453086 -0.023945
1403636882.301666 0.070646 -0.291628 0.216474 0.888453 0.009961 0.458520 -0.017661
1403636882.401666 0.051557 -0.305296 0.200841 0.886207 0.009446 0.462782 -0.019539
1403636882.501667 0.032158 -0.301576 0.185549 0.884480 0.012596 0.465516 -0.028854
1403636882.601666 0.023014 -0.286743 0.172784 0.880933 0.019352 0.471169 -0.039786
1403636882.701667 0.028188 -0.266133 0.162454 0.870556 0.028848 0.488437 -0.052246
1403636882.801666 0.044555 -0.243588 0.149363 0.853797 0.045385 0.513812 -0.070480
1403636882.901666 0.065051 -0.222476 0.130703 0.837937 0.064626 0.534732 -0.088019
1403636883.001667 0.084528 -0.202077 0.107160 0.830534 0.083809 0.540343 -0.105914
1403636883.101666 0.102746 -0.183849 0.082809 0.827829 0.102167 0.538837 -0.117961
1403636883.201667 0.119044 -0.168572 0.060346 0.821980 0.117128 0.544104 -0.120753
1403636883.301666 0.131553 -0.155651 0.039873 0.815347 0.126857 0.550931 -0.124868
1403636883.401666 0.141492 -0.146406 0.023501 0.811594 0.131241 0.554233 -0.130066
1403636883.501667 0.148755 -0.140864 0.013001 0.806275 0.136098 0.559510 -0.135450
1403636883.601666 0.154125 -0.137033 0.006515 0.798881 0.142409 0.567227 -0.140580
1403636883.701667 0.158627 -0.134273 0.001179 0.795284 0.150378 0.569531 -0.143332
1403636883.801666 0.161866 -0.132724 -0.002427 0.794427 0.154270 0.569110 -0.145601
1403636883.901666 0.164033 -0.131797 -0.006841 0.793215 0.155013 0.568626 -0.153121
1403636884.001667 0.165869 -0.131397 -0.009028 0.790397 0.157999 0.571322 -0.154598
1403636884.101666 0.166639 -0.132036 -0.010280 0.785985 0.159137 0.575511 -0.160279
1403636884.201667 0.166629 -0.133129 -0.010100 0.782350 0.161446 0.580423 -0.158030
1403636884.301666 0.165615 -0.132861 -0.009573 0.779973 0.160889 0.583923 -0.157449
1403636884.401666 0.165112 -0.132531 -0.009557 0.779623 0.160206 0.584312 -0.158433
1403636884.501667 0.165122 -0.132791 -0.009524 0.779543 0.160748 0.584530 -0.157473
1403636884.601666 0.164988 -0.132665 -0.009464 0.779517 0.160428 0.584594 -0.157691
1403636884.701667 0.165080 -0.132704 -0.009530 0.779793 0.160275 0.584322 -0.157487
1403636884.801666 0.165137 -0.132771 -0.009536 0.779854 0.160245 0.584341 -0.157144
1403636884.901666 0.165129 -0.132775 -0.009536 0.779894 0.160173 0.584318 -0.157103
